date,year,month,month_name,region_label,station_name,station_id,latitude,longitude,elevation_m,monthly_rainfall_mm
2012-12-01,2012,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.8
2012-12-01,2012,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,20.4
2013-01-01,2013,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,12.2
2013-01-01,2013,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,12.8
2013-01-01,2013,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,11.4
2013-01-01,2013,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.6
2013-02-01,2013,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,18.2
2013-02-01,2013,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,28.6
2013-02-01,2013,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,15.2
2013-03-01,2013,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,4.8
2013-03-01,2013,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,3.6
2013-03-01,2013,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,0.8
2013-03-01,2013,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,3.8
2013-04-01,2013,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,19.8
2013-04-01,2013,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,23.0
2013-04-01,2013,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,25.0
2013-04-01,2013,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,15.6
2013-05-01,2013,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,25.2
2013-05-01,2013,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,32.6
2013-05-01,2013,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,27.8
2013-05-01,2013,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.6
2013-06-01,2013,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,77.3
2013-06-01,2013,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,91.8
2013-06-01,2013,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,73.4
2013-06-01,2013,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,73.6
2013-07-01,2013,7,Jul,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,69.9
2013-07-01,2013,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,64.5
2013-07-01,2013,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,80.0
2013-07-01,2013,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,45.2
2013-08-01,2013,8,Aug,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,34.0
2013-08-01,2013,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.6
2013-08-01,2013,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,30.0
2013-08-01,2013,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,19.6
2013-09-01,2013,9,Sep,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,26.8
2013-09-01,2013,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,28.4
2013-09-01,2013,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,37.4
2013-09-01,2013,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,26.2
2013-10-01,2013,10,Oct,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,17.4
2013-10-01,2013,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,14.4
2013-10-01,2013,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,16.8
2013-10-01,2013,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.4
2013-11-01,2013,11,Nov,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,16.4
2013-11-01,2013,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,11.0
2013-11-01,2013,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.4
2013-11-01,2013,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,9.0
2013-12-01,2013,12,Dec,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,0.0
2013-12-01,2013,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.2
2013-12-01,2013,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,24.4
2013-12-01,2013,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,17.0
2014-01-01,2014,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,9.8
2014-01-01,2014,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.0
2014-01-01,2014,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,7.4
2014-01-01,2014,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.0
2014-02-01,2014,2,Feb,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,60.2
2014-02-01,2014,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,81.2
2014-02-01,2014,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,62.0
2014-02-01,2014,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,105.2
2014-03-01,2014,3,Mar,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,4.6
2014-03-01,2014,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,16.2
2014-03-01,2014,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,8.0
2014-03-01,2014,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.2
2014-04-01,2014,4,Apr,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,33.8
2014-04-01,2014,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.6
2014-04-01,2014,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,26.8
2014-04-01,2014,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,39.6
2014-05-01,2014,5,May,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,30.6
2014-05-01,2014,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,36.1
2014-05-01,2014,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,43.0
2014-05-01,2014,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,34.4
2014-06-01,2014,6,Jun,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,41.8
2014-06-01,2014,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,56.6
2014-06-01,2014,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,50.8
2014-06-01,2014,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,68.4
2014-07-01,2014,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,43.6
2014-07-01,2014,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,36.8
2014-07-01,2014,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,42.2
2014-08-01,2014,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,11.2
2014-08-01,2014,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.6
2014-08-01,2014,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,10.6
2014-09-01,2014,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,20.4
2014-09-01,2014,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,19.2
2014-09-01,2014,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,19.2
2014-10-01,2014,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.4
2014-10-01,2014,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.6
2014-10-01,2014,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.4
2014-11-01,2014,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,20.2
2014-11-01,2014,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,11.4
2014-11-01,2014,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.6
2014-12-01,2014,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.6
2014-12-01,2014,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.4
2014-12-01,2014,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.0
2015-01-01,2015,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,53.4
2015-01-01,2015,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,56.8
2015-01-01,2015,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,39.6
2015-02-01,2015,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,4.4
2015-02-01,2015,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,8.0
2015-02-01,2015,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,1.6
2015-03-01,2015,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,16.1
2015-03-01,2015,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,5.0
2015-03-01,2015,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.4
2015-04-01,2015,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,73.0
2015-04-01,2015,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,77.8
2015-04-01,2015,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,65.2
2015-05-01,2015,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,40.2
2015-05-01,2015,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,47.4
2015-05-01,2015,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,38.2
2015-06-01,2015,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,8.8
2015-06-01,2015,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,14.2
2015-06-01,2015,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.4
2015-07-01,2015,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,41.4
2015-07-01,2015,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,48.8
2015-07-01,2015,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,41.0
2015-08-01,2015,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,33.0
2015-08-01,2015,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,29.0
2015-08-01,2015,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,26.8
2015-09-01,2015,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,22.5
2015-09-01,2015,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,25.6
2015-09-01,2015,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,21.0
2015-10-01,2015,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.0
2015-10-01,2015,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,6.2
2015-10-01,2015,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,6.6
2015-11-01,2015,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,26.8
2015-11-01,2015,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,47.6
2015-11-01,2015,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,27.0
2015-12-01,2015,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.4
2015-12-01,2015,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,11.0
2015-12-01,2015,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,8.0
2016-01-01,2016,1,Jan,South,MURRAY BRIDGE (LOOMOOLOO),024507,-35.19,139.13,90.0,15.2
2016-01-01,2016,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,12.8
2016-01-01,2016,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,15.2
2016-01-01,2016,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,11.6
2016-02-01,2016,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.8
2016-02-01,2016,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,25.4
2016-02-01,2016,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,16.4
2016-03-01,2016,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,35.5
2016-03-01,2016,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,29.8
2016-03-01,2016,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,35.0
2016-04-01,2016,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,6.6
2016-04-01,2016,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,7.2
2016-04-01,2016,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,6.2
2016-05-01,2016,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,31.6
2016-05-01,2016,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,34.2
2016-05-01,2016,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,25.4
2016-06-01,2016,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,37.7
2016-06-01,2016,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,25.4
2016-06-01,2016,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,21.8
2016-07-01,2016,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,78.0
2016-07-01,2016,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,65.0
2016-07-01,2016,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,73.8
2016-08-01,2016,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,20.7
2016-08-01,2016,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,18.2
2016-08-01,2016,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.8
2016-09-01,2016,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,107.7
2016-09-01,2016,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,100.2
2016-09-01,2016,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,98.4
2016-10-01,2016,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.6
2016-10-01,2016,10,Oct,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,28.6
2016-10-01,2016,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,23.8
2016-11-01,2016,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.2
2016-11-01,2016,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,9.6
2016-11-01,2016,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,16.2
2016-12-01,2016,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,55.3
2016-12-01,2016,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,48.8
2016-12-01,2016,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,70.2
2017-01-01,2017,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,18.2
2017-01-01,2017,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,23.0
2017-01-01,2017,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,17.4
2017-02-01,2017,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,28.9
2017-02-01,2017,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,33.4
2017-02-01,2017,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,27.4
2017-03-01,2017,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,21.5
2017-03-01,2017,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,6.4
2017-03-01,2017,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.2
2017-04-01,2017,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,39.0
2017-04-01,2017,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.8
2017-05-01,2017,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,22.0
2017-05-01,2017,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,35.0
2017-05-01,2017,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,16.6
2017-06-01,2017,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,11.6
2017-06-01,2017,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,13.2
2017-06-01,2017,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.0
2017-07-01,2017,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,31.0
2017-07-01,2017,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,38.0
2017-07-01,2017,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,30.2
2017-08-01,2017,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,60.0
2017-08-01,2017,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,59.6
2017-08-01,2017,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,58.8
2017-09-01,2017,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,19.0
2017-09-01,2017,9,Sep,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,23.0
2017-09-01,2017,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,18.2
2017-10-01,2017,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,16.0
2017-10-01,2017,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,12.6
2017-11-01,2017,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,43.8
2017-11-01,2017,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,44.2
2017-12-01,2017,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,49.4
2017-12-01,2017,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,38.6
2018-01-01,2018,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,9.4
2018-01-01,2018,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,13.8
2018-01-01,2018,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,8.6
2018-02-01,2018,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.0
2018-02-01,2018,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,2.0
2018-02-01,2018,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,4.0
2018-03-01,2018,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.9
2018-03-01,2018,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,3.8
2018-04-01,2018,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.9
2018-04-01,2018,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,4.8
2018-04-01,2018,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,2.0
2018-05-01,2018,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.6
2018-05-01,2018,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,33.2
2018-05-01,2018,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,25.8
2018-06-01,2018,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,27.4
2018-06-01,2018,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,24.4
2018-07-01,2018,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,25.8
2018-07-01,2018,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,30.4
2018-07-01,2018,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,25.8
2018-08-01,2018,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,30.2
2018-08-01,2018,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,33.0
2018-08-01,2018,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,29.8
2018-09-01,2018,9,Sep,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,7.9
2018-09-01,2018,9,Sep,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.2
2018-10-01,2018,10,Oct,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,8.4
2018-10-01,2018,10,Oct,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,7.0
2018-11-01,2018,11,Nov,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,32.4
2018-11-01,2018,11,Nov,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,40.2
2018-11-01,2018,11,Nov,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,35.6
2018-12-01,2018,12,Dec,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.4
2018-12-01,2018,12,Dec,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,35.8
2018-12-01,2018,12,Dec,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,28.2
2019-01-01,2019,1,Jan,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,0.0
2019-01-01,2019,1,Jan,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,0.8
2019-01-01,2019,1,Jan,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,0.4
2019-02-01,2019,2,Feb,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,5.7
2019-02-01,2019,2,Feb,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,7.6
2019-02-01,2019,2,Feb,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,2.0
2019-03-01,2019,3,Mar,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,3.4
2019-03-01,2019,3,Mar,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,8.4
2019-03-01,2019,3,Mar,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,3.2
2019-04-01,2019,4,Apr,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,1.1
2019-04-01,2019,4,Apr,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,7.0
2019-04-01,2019,4,Apr,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,1.2
2019-05-01,2019,5,May,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,48.8
2019-05-01,2019,5,May,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,50.8
2019-05-01,2019,5,May,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,50.6
2019-06-01,2019,6,Jun,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,37.2
2019-06-01,2019,6,Jun,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,41.8
2019-06-01,2019,6,Jun,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,29.0
2019-07-01,2019,7,Jul,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,29.0
2019-07-01,2019,7,Jul,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,30.6
2019-07-01,2019,7,Jul,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,21.2
2019-08-01,2019,8,Aug,Center,MURRAY BRIDGE,024521,-35.12,139.26,33.0,43.7
2019-08-01,2019,8,Aug,West,MULGUNDAWA SALT,024523,-35.29,139.21,8.0,39.8
2019-08-01,2019,8,Aug,North,MURRAY BRIDGE (PALLAMANA AERODROME),024584,-35.07,139.23,45.0,50.2
